transaction_id,customer_id,merchant_id,amount,payment_method,status,timestamp
T008206,C0399,M0047,34680.22,WALLET,SUCCESS,2026-08-29 17:48:05.061480
T008207,C0221,M0004,45715.06,CARD,SUCCESS,2026-07-15 02:46:24.479042
T008208,C0182,M0023,42332.84,NET_BANKING,SUCCESS,2026-07-30 09:00:21.050835
T008209,C0363,M0007,7481.56,UPI,SUCCESS,2026-07-19 21:19:00.834338
T008210,C0213,M0040,6363.93,WALLET,SUCCESS,2026-08-15 08:04:04.015660
T008211,C0259,M0011,36479.58,WALLET,SUCCESS,2026-06-10 09:16:54.486833
T008212,C0409,M0021,28341.18,UPI,SUCCESS,2026-07-06 10:03:25.003640
T008213,C0235,M0018,13197.87,WALLET,SUCCESS,2026-07-09 23:55:36.384425
T008214,C0124,M0005,35886.17,UPI,FAILED,2026-09-01 03:58:02.367457
T008215,C0474,M0036,4202.67,WALLET,SUCCESS,2026-07-21 17:00:43.235491
T008216,C0145,M0042,6131.59,WALLET,SUCCESS,2026-08-31 19:00:06.423691
T008217,C0405,M0007,4771.3,NET_BANKING,SUCCESS,2026-06-15 12:36:30.075653
T008218,C0116,M0042,5562.41,UPI,PENDING,2026-07-27 07:36:12.844087
T008219,C0380,M0021,27668.21,NET_BANKING,SUCCESS,2026-08-26 19:55:21.722209
T008220,C0212,M0003,44945.36,CARD,SUCCESS,2026-08-29 09:58:01.918202
T008221,C0334,M0008,46551.63,UPI,SUCCESS,2026-08-25 09:35:08.077257
T008222,C0166,M0007,12048.11,UPI,SUCCESS,2026-07-01 21:42:34.539083
T008223,C0456,M0034,36788.18,CARD,SUCCESS,2026-08-06 03:19:11.834339
T008224,C0093,M0037,9302.14,NET_BANKING,SUCCESS,2026-07-13 07:47:57.369919
T008225,C0435,M0049,26669.26,NET_BANKING,SUCCESS,2026-07-10 18:12:50.844798
T008226,C0198,M0048,3084.42,WALLET,SUCCESS,2026-08-27 18:54:38.980770
T008227,C0191,M0049,26637.02,UPI,SUCCESS,2026-07-17 05:43:57.984870
T008228,C0023,M0024,49647.43,WALLET,SUCCESS,2026-08-13 06:32:45.199059
T008229,C0305,M0041,11805.19,NET_BANKING,SUCCESS,2026-07-24 01:52:15.108114
T008230,C0096,M0002,23126.72,WALLET,SUCCESS,2026-08-09 08:53:35.484692
T008231,C0107,M0011,33434.44,NET_BANKING,FAILED,2026-06-27 16:08:41.031552
T008232,C0178,M0025,6799.73,NET_BANKING,FAILED,2026-06-15 17:58:18.830756
T008233,C0374,M0002,45422.44,CARD,SUCCESS,2026-07-16 12:38:34.838496
T008234,C0255,M0047,2721.15,UPI,SUCCESS,2026-06-28 02:23:22.170078
T008235,C0432,M0033,30369.42,CARD,SUCCESS,2026-07-19 20:23:00.209129
T008236,C0393,M0042,38115.04,UPI,SUCCESS,2026-07-27 21:54:16.434534
T008237,C0395,M0030,25586.3,CARD,SUCCESS,2026-08-06 09:40:17.743781
T008238,C0275,M0024,43770.53,UPI,SUCCESS,2026-07-22 09:19:27.855517
T008239,C0154,M0010,29177.36,NET_BANKING,SUCCESS,2026-07-31 16:42:14.187943
T008240,C0490,M0033,44567.76,CARD,SUCCESS,2026-06-15 23:22:04.688970
T008241,C0152,M0044,6234.68,NET_BANKING,SUCCESS,2026-06-12 13:42:19.258984
T008242,C0065,M0002,3862.86,NET_BANKING,SUCCESS,2026-07-03 20:28:17.880895
T008243,C0471,M0049,9139.16,NET_BANKING,FAILED,2026-08-21 04:02:21.929516
T008244,C0497,M0007,32808.18,UPI,SUCCESS,2026-08-21 02:13:46.513388
T008245,C0036,M0040,23725.9,NET_BANKING,SUCCESS,2026-06-23 06:57:50.727724
T008246,C0034,M0003,7781.47,NET_BANKING,SUCCESS,2026-09-02 13:05:19.078687
T008247,C0050,M0050,38359.54,CARD,SUCCESS,2026-08-29 06:20:53.264607
T008248,C0020,M0018,45376.92,NET_BANKING,SUCCESS,2026-08-02 09:33:57.304774
T008249,C0068,M0037,24532.3,UPI,SUCCESS,2026-07-25 21:14:29.263629
T008250,C0294,M0033,11382.96,NET_BANKING,SUCCESS,2026-07-16 14:29:20.511319
T008251,C0149,M0004,2541.69,NET_BANKING,SUCCESS,2026-07-30 21:54:58.927232
T008252,C0424,M0043,35753.74,WALLET,SUCCESS,2026-08-01 18:34:32.583319
T008253,C0226,M0044,4789.61,NET_BANKING,SUCCESS,2026-07-19 18:40:28.157743
T008254,C0039,M0022,3457.27,CARD,SUCCESS,2026-07-10 10:48:44.265084
T008255,C0182,M0048,29376.21,WALLET,SUCCESS,2026-08-14 04:43:39.926844
T008256,C0326,M0021,41727.17,CARD,SUCCESS,2026-07-16 04:15:37.355258
T008257,C0298,M0013,23592.2,WALLET,SUCCESS,2026-08-19 14:10:41.931776
T008258,C0263,M0011,30096.18,UPI,SUCCESS,2026-07-29 21:41:52.549061
T008259,C0332,M0047,4226.16,WALLET,SUCCESS,2026-06-25 06:22:57.246503
T008260,C0245,M0031,45226.52,UPI,SUCCESS,2026-07-13 18:55:06.015862
T008261,C0355,M0013,49127.67,UPI,SUCCESS,2026-08-24 07:52:36.162725
T008262,C0137,M0014,31726.31,UPI,SUCCESS,2026-07-14 03:20:53.094326
T008263,C0490,M0042,43706.63,UPI,SUCCESS,2026-07-23 03:15:07.299961
T008264,C0438,M0028,42699.49,WALLET,SUCCESS,2026-08-22 22:51:08.119131
T008265,C0133,M0017,38939.74,UPI,SUCCESS,2026-06-16 21:11:50.842254
T008266,C0247,M0017,15237.09,CARD,SUCCESS,2026-06-08 16:29:03.269174
T008267,C0347,M0018,30116.16,UPI,SUCCESS,2026-08-08 19:58:51.741102
T008268,C0364,M0039,8683.22,CARD,SUCCESS,2026-07-11 15:05:49.934506
T008269,C0193,M0039,36584.79,NET_BANKING,SUCCESS,2026-08-16 11:42:20.031754
T008270,C0127,M0030,45799.74,CARD,SUCCESS,2026-07-10 10:55:05.054157
T008271,C0019,M0048,36689.5,NET_BANKING,SUCCESS,2026-08-08 22:06:48.043777
T008272,C0129,M0032,38961.63,UPI,SUCCESS,2026-08-16 02:06:26.703907
T008273,C0235,M0043,29310.19,CARD,SUCCESS,2026-06-08 15:38:25.714766
T008274,C0023,M0041,21338.27,CARD,SUCCESS,2026-06-15 04:16:19.172775
T008275,C0218,M0015,47670.14,WALLET,SUCCESS,2026-06-19 14:00:22.930828
T008276,C0256,M0022,17686.3,WALLET,SUCCESS,2026-08-15 00:48:40.619190
T008277,C0406,M0010,35541.46,WALLET,SUCCESS,2026-08-29 22:41:35.686698
T008278,C0094,M0040,40577.83,NET_BANKING,SUCCESS,2026-07-26 06:10:15.443987
T008279,C0377,M0014,2514.36,UPI,SUCCESS,2026-07-02 10:23:04.804668
T008280,C0095,M0010,49546.62,WALLET,SUCCESS,2026-07-08 07:44:58.490325
T008281,C0055,M0005,2799.18,WALLET,SUCCESS,2026-07-08 13:31:54.129920
T008282,C0459,M0021,31980.91,WALLET,FAILED,2026-07-07 10:35:48.571376
T008283,C0471,M0018,40177.2,CARD,SUCCESS,2026-06-27 10:05:06.949178
T008284,C0405,M0011,22716.03,WALLET,FAILED,2026-06-30 19:03:43.931169
T008285,C0257,M0019,23626.53,CARD,SUCCESS,2026-09-01 23:32:40.602284
T008286,C0154,M0030,424.05,NET_BANKING,SUCCESS,2026-06-13 19:32:00.044961
T008287,C0253,M0041,43993.91,NET_BANKING,SUCCESS,2026-08-17 10:48:24.985321
T008288,C0408,M0045,16497.94,WALLET,SUCCESS,2026-06-22 08:05:41.784134
T008289,C0305,M0022,17908.81,NET_BANKING,SUCCESS,2026-08-06 09:48:53.747547
T008290,C0342,M0036,44931.65,WALLET,SUCCESS,2026-07-24 21:57:57.804748
T008291,C0135,M0002,31843.74,NET_BANKING,SUCCESS,2026-06-20 23:00:30.018611
T008292,C0091,M0044,3188.18,NET_BANKING,SUCCESS,2026-06-11 14:45:47.749573
T008293,C0110,M0047,6767.35,CARD,SUCCESS,2026-06-17 07:18:26.058374
T008294,C0152,M0050,34879.63,UPI,SUCCESS,2026-08-18 20:51:30.275993
T008295,C0368,M0003,21758.52,NET_BANKING,SUCCESS,2026-07-20 09:17:34.538626
T008296,C0319,M0013,8238.2,UPI,SUCCESS,2026-08-18 02:34:50.076599
T008297,C0016,M0046,28995.1,UPI,SUCCESS,2026-08-01 12:25:47.404619
T008298,C0119,M0010,30508.65,UPI,SUCCESS,2026-07-11 08:12:42.961717
T008299,C0121,M0045,7961.41,CARD,SUCCESS,2026-09-03 13:26:07.683425
T008300,C0170,M0046,32509.3,WALLET,SUCCESS,2026-08-02 18:46:55.984170
T008301,C0123,M0006,15596.61,WALLET,SUCCESS,2026-07-17 23:17:53.348615
T008302,C0444,M0030,2921.2,CARD,PENDING,2026-06-27 07:25:22.570087
T008303,C0230,M0002,21976.86,WALLET,SUCCESS,2026-07-08 22:51:25.502592
T008304,C0119,M0038,18307.22,UPI,SUCCESS,2026-07-12 23:27:29.212038
T008305,C0439,M0027,40782.15,WALLET,SUCCESS,2026-07-28 12:19:03.980749
T008306,C0083,M0045,859.33,CARD,FAILED,2026-07-06 11:14:30.703503
T008307,C0275,M0023,33535.59,WALLET,SUCCESS,2026-06-11 21:03:58.715921
T008308,C0120,M0025,29381.16,CARD,SUCCESS,2026-06-09 09:17:19.834373
T008309,C0079,M0034,47700.15,CARD,SUCCESS,2026-06-10 19:57:57.872937
T008310,C0236,M0024,6053.07,UPI,SUCCESS,2026-07-23 17:59:42.219361
T008311,C0355,M0035,9718.17,UPI,SUCCESS,2026-06-29 07:05:03.424846
T008312,C0324,M0027,22105.58,WALLET,SUCCESS,2026-06-18 07:40:46.750633
T008313,C0293,M0002,17341.19,WALLET,SUCCESS,2026-07-03 11:04:18.444261
T008314,C0039,M0036,17423.54,NET_BANKING,SUCCESS,2026-07-01 12:53:26.686462
T008315,C0284,M0012,2973.89,UPI,PENDING,2026-06-21 08:15:20.989161
T008316,C0279,M0006,28096.63,CARD,FAILED,2026-06-23 04:46:16.154734
T008317,C0340,M0049,3920.89,CARD,SUCCESS,2026-07-26 06:31:57.623376
T008318,C0164,M0004,25643.64,WALLET,SUCCESS,2026-07-18 12:41:51.033803
T008319,C0059,M0026,704.12,NET_BANKING,SUCCESS,2026-08-18 20:18:21.729120
T008320,C0409,M0025,4654.16,NET_BANKING,SUCCESS,2026-06-14 01:10:40.446197
T008321,C0255,M0009,11797.96,UPI,SUCCESS,2026-07-30 13:00:21.667895
T008322,C0205,M0012,31745.76,NET_BANKING,SUCCESS,2026-08-18 01:53:43.959564
T008323,C0362,M0039,30934.33,UPI,SUCCESS,2026-07-10 21:46:16.317406
T008324,C0476,M0007,30818.28,CARD,SUCCESS,2026-07-03 12:59:08.524280
T008325,C0037,M0036,15058.68,CARD,SUCCESS,2026-06-22 10:41:21.571520
T008326,C0316,M0003,28863.62,UPI,SUCCESS,2026-08-08 06:43:19.033908
T008327,C0445,M0037,773.75,CARD,SUCCESS,2026-08-26 05:51:23.649293
T008328,C0477,M0041,6243.99,CARD,SUCCESS,2026-07-08 16:32:18.104195
T008329,C0220,M0033,48860.98,NET_BANKING,SUCCESS,2026-07-09 17:18:23.349205
T008330,C0373,M0010,41833.05,CARD,PENDING,2026-07-22 10:37:57.554918
T008331,C0391,M0008,36127.0,NET_BANKING,FAILED,2026-07-27 15:47:57.925606
T008332,C0498,M0026,9543.89,WALLET,SUCCESS,2026-07-11 20:49:58.431287
T008333,C0136,M0026,4137.41,WALLET,FAILED,2026-07-11 06:28:00.924583
T008334,C0423,M0035,22344.31,WALLET,SUCCESS,2026-07-19 12:02:16.937294
T008335,C0083,M0047,35091.91,NET_BANKING,SUCCESS,2026-07-30 00:05:17.686595
T008336,C0022,M0047,24540.6,WALLET,SUCCESS,2026-07-29 18:49:50.005208
T008337,C0285,M0026,32029.17,NET_BANKING,SUCCESS,2026-08-06 15:36:30.917683
T008338,C0177,M0028,40615.51,WALLET,SUCCESS,2026-07-16 07:35:34.833019
T008339,C0495,M0042,40594.49,NET_BANKING,SUCCESS,2026-08-04 04:05:56.604625
T008340,C0496,M0021,38158.7,WALLET,SUCCESS,2026-06-26 13:56:38.003724
T008341,C0138,M0048,34584.19,CARD,SUCCESS,2026-07-17 15:05:22.408185
T008342,C0015,M0020,40356.38,UPI,SUCCESS,2026-08-12 10:35:29.483281
T008343,C0303,M0030,46751.9,WALLET,SUCCESS,2026-08-04 07:59:22.316429
T008344,C0373,M0031,34599.04,UPI,SUCCESS,2026-08-03 00:06:51.867196
T008345,C0054,M0008,34832.95,WALLET,SUCCESS,2026-07-26 09:04:24.093515
T008346,C0266,M0045,44661.89,NET_BANKING,SUCCESS,2026-08-24 05:37:35.692623
T008347,C0457,M0032,39847.16,WALLET,SUCCESS,2026-08-06 10:47:37.779587
T008348,C0344,M0001,40549.56,NET_BANKING,FAILED,2026-08-28 21:28:57.499323
T008349,C0124,M0043,49380.59,WALLET,SUCCESS,2026-07-15 12:38:16.719111
T008350,C0048,M0039,2818.73,WALLET,SUCCESS,2026-06-30 14:12:39.329164
T008351,C0133,M0047,45585.46,UPI,FAILED,2026-07-15 15:36:53.026728
T008352,C0407,M0050,14768.62,UPI,FAILED,2026-07-12 12:37:39.426963
T008353,C0312,M0029,43578.37,NET_BANKING,SUCCESS,2026-07-03 23:33:16.882310
T008354,C0118,M0010,35175.26,WALLET,SUCCESS,2026-06-09 13:30:36.910865
T008355,C0301,M0047,45440.19,NET_BANKING,SUCCESS,2026-07-01 13:45:56.762292
T008356,C0410,M0032,1308.08,UPI,SUCCESS,2026-07-16 01:10:59.764359
T008357,C0242,M0035,31856.22,WALLET,SUCCESS,2026-06-23 18:32:29.336329
T008358,C0400,M0006,5819.11,CARD,SUCCESS,2026-07-19 12:53:35.225073
T008359,C0355,M0001,9777.22,WALLET,SUCCESS,2026-08-23 03:23:47.085339
T008360,C0492,M0038,5990.34,WALLET,SUCCESS,2026-08-31 23:13:28.061803
T008361,C0461,M0033,30721.9,NET_BANKING,SUCCESS,2026-08-11 05:00:49.447620
T008362,C0320,M0042,35568.61,NET_BANKING,SUCCESS,2026-08-30 12:34:24.792331
T008363,C0139,M0047,35064.13,WALLET,PENDING,2026-06-14 08:18:21.835106
T008364,C0439,M0043,46498.9,UPI,SUCCESS,2026-08-01 16:19:23.010524
T008365,C0475,M0044,43469.16,CARD,PENDING,2026-07-02 17:44:49.407705
T008366,C0415,M0028,1648.24,UPI,SUCCESS,2026-07-02 21:04:49.326249
T008367,C0443,M0002,46309.71,UPI,SUCCESS,2026-06-25 16:31:43.061028
T008368,C0392,M0028,18675.82,CARD,SUCCESS,2026-08-28 17:49:01.774118
T008369,C0287,M0022,46784.07,UPI,SUCCESS,2026-08-21 11:47:35.572371
T008370,C0083,M0032,27120.27,CARD,FAILED,2026-07-26 18:20:59.072467
T008371,C0330,M0031,26162.25,CARD,SUCCESS,2026-07-22 01:28:19.882817
T008372,C0447,M0013,21277.88,WALLET,SUCCESS,2026-08-22 15:22:17.253400
T008373,C0076,M0015,7993.62,NET_BANKING,SUCCESS,2026-07-21 17:04:09.497563
T008374,C0248,M0018,20522.35,WALLET,SUCCESS,2026-07-27 07:35:17.069136
T008375,C0264,M0010,45632.32,NET_BANKING,FAILED,2026-07-02 07:13:48.502173
T008376,C0061,M0002,48106.6,NET_BANKING,FAILED,2026-08-11 01:20:49.861636
T008377,C0125,M0016,6149.72,UPI,SUCCESS,2026-07-29 17:01:39.747160
T008378,C0294,M0008,44993.42,NET_BANKING,SUCCESS,2026-08-24 00:51:37.355470
T008379,C0252,M0043,32535.26,CARD,SUCCESS,2026-08-22 07:34:29.439778
T008380,C0051,M0042,25388.92,UPI,SUCCESS,2026-08-08 13:08:11.686944
T008381,C0420,M0035,38455.94,WALLET,SUCCESS,2026-08-26 19:20:42.106419
T008382,C0315,M0010,16033.36,NET_BANKING,FAILED,2026-07-21 20:51:30.163093
T008383,C0125,M0033,9980.73,WALLET,SUCCESS,2026-07-21 07:35:34.822518
T008384,C0105,M0039,45678.81,CARD,SUCCESS,2026-06-11 05:57:36.931449
T008385,C0359,M0028,258.1,CARD,FAILED,2026-07-30 14:10:19.350291
T008386,C0171,M0044,9853.16,CARD,FAILED,2026-07-29 23:02:53.670031
T008387,C0107,M0003,43068.82,UPI,SUCCESS,2026-06-12 18:47:17.298808
T008388,C0369,M0038,19416.83,NET_BANKING,SUCCESS,2026-07-18 18:14:01.010168
T008389,C0378,M0022,2572.59,UPI,SUCCESS,2026-07-08 07:14:51.930843
T008390,C0133,M0038,24284.62,NET_BANKING,SUCCESS,2026-07-04 14:53:07.220181
T008391,C0326,M0047,8372.03,UPI,SUCCESS,2026-09-04 14:52:54.009469
T008392,C0180,M0003,48746.54,WALLET,SUCCESS,2026-06-26 07:17:47.693298
T008393,C0349,M0018,3474.91,WALLET,SUCCESS,2026-07-14 21:17:50.691856
T008394,C0167,M0036,21868.36,NET_BANKING,SUCCESS,2026-07-09 14:50:20.079906
T008395,C0276,M0040,11383.11,UPI,SUCCESS,2026-06-28 04:11:32.166013
T008396,C0060,M0022,34595.92,WALLET,SUCCESS,2026-06-28 16:13:10.761234
T008397,C0124,M0014,25229.73,CARD,SUCCESS,2026-08-13 19:08:20.229291
T008398,C0201,M0031,609.43,WALLET,SUCCESS,2026-08-03 09:29:21.182619
T008399,C0384,M0003,39630.5,WALLET,PENDING,2026-07-22 21:23:05.468958
T008400,C0314,M0031,24966.79,WALLET,SUCCESS,2026-08-23 19:13:34.653055
T008401,C0058,M0009,26288.42,WALLET,SUCCESS,2026-08-06 03:11:06.554462
T008402,C0342,M0036,4768.39,NET_BANKING,SUCCESS,2026-07-04 18:07:58.403627
T008403,C0470,M0038,15671.66,CARD,SUCCESS,2026-07-22 03:53:39.072994
T008404,C0011,M0024,32227.92,NET_BANKING,SUCCESS,2026-08-16 11:56:55.266996
T008405,C0031,M0043,4692.8,WALLET,PENDING,2026-08-23 19:39:54.889230
T008406,C0449,M0025,4310.4,UPI,SUCCESS,2026-08-18 23:50:55.357529
T008407,C0443,M0019,3664.03,NET_BANKING,PENDING,2026-08-24 21:13:40.465408
T008408,C0483,M0002,4784.24,WALLET,SUCCESS,2026-09-03 10:22:43.796399
T008409,C0085,M0014,38335.2,NET_BANKING,SUCCESS,2026-07-15 18:57:45.622689
T008410,C0326,M0041,29478.66,CARD,SUCCESS,2026-07-01 06:13:22.614381
T008411,C0408,M0016,45917.18,UPI,SUCCESS,2026-07-26 18:22:00.883575
T008412,C0047,M0049,14834.49,UPI,SUCCESS,2026-08-17 17:31:38.588672
T008413,C0053,M0034,9912.94,UPI,SUCCESS,2026-07-05 09:42:39.387130
T008414,C0437,M0042,39002.71,WALLET,SUCCESS,2026-09-04 01:42:19.167383
T008415,C0312,M0041,10085.67,WALLET,SUCCESS,2026-08-20 02:24:06.507679
T008416,C0180,M0030,43219.95,UPI,SUCCESS,2026-08-05 09:52:24.241401
T008417,C0242,M0050,41069.51,UPI,SUCCESS,2026-08-03 02:34:52.243703
T008418,C0420,M0033,1640.56,NET_BANKING,SUCCESS,2026-07-11 13:32:21.464742
T008419,C0301,M0036,15992.56,CARD,FAILED,2026-06-29 20:09:51.621000
T008420,C0494,M0018,20565.76,CARD,SUCCESS,2026-07-20 17:19:11.481469
T008421,C0321,M0048,16111.02,NET_BANKING,SUCCESS,2026-09-04 19:21:59.695577
T008422,C0413,M0015,16652.82,WALLET,SUCCESS,2026-06-26 05:35:31.001866
T008423,C0039,M0002,9968.67,UPI,SUCCESS,2026-07-15 15:41:24.347485
T008424,C0417,M0032,40695.93,NET_BANKING,SUCCESS,2026-07-22 14:13:12.023382
T008425,C0211,M0005,23901.2,UPI,FAILED,2026-07-05 16:11:03.605496
T008426,C0101,M0020,32237.91,WALLET,SUCCESS,2026-08-12 08:12:19.192422
T008427,C0150,M0026,22068.6,WALLET,SUCCESS,2026-06-13 18:16:15.661536
T008428,C0268,M0012,7292.13,WALLET,SUCCESS,2026-08-14 20:24:00.289547
T008429,C0045,M0041,910.97,WALLET,SUCCESS,2026-07-30 13:36:23.755366
T008430,C0032,M0047,29417.08,CARD,SUCCESS,2026-06-08 06:46:16.838418
T008431,C0222,M0046,9896.1,NET_BANKING,SUCCESS,2026-07-12 08:34:06.698174
T008432,C0188,M0046,27761.81,NET_BANKING,SUCCESS,2026-07-21 15:39:35.581272
T008433,C0194,M0009,3059.69,UPI,SUCCESS,2026-06-28 20:35:40.348253
T008434,C0479,M0001,30450.61,UPI,PENDING,2026-06-20 23:54:27.378468
T008435,C0358,M0029,7759.37,NET_BANKING,FAILED,2026-07-15 02:31:28.078469
T008436,C0444,M0010,32782.25,WALLET,SUCCESS,2026-08-03 23:41:46.697208
T008437,C0307,M0005,36162.17,WALLET,SUCCESS,2026-08-21 10:35:52.039008
T008438,C0272,M0013,36362.98,CARD,SUCCESS,2026-06-09 10:01:11.786201
T008439,C0465,M0023,40636.3,NET_BANKING,FAILED,2026-07-21 17:48:54.445586
T008440,C0200,M0041,45691.73,NET_BANKING,SUCCESS,2026-08-31 19:57:27.934558
T008441,C0271,M0044,40433.08,NET_BANKING,PENDING,2026-07-10 14:16:06.161941
T008442,C0160,M0035,36543.13,NET_BANKING,SUCCESS,2026-06-25 05:17:23.651193
T008443,C0109,M0019,42412.01,CARD,SUCCESS,2026-06-12 09:47:31.781853
T008444,C0437,M0010,6319.91,CARD,SUCCESS,2026-07-30 17:03:01.721754
T008445,C0367,M0004,9901.57,CARD,SUCCESS,2026-06-13 09:46:30.637527
T008446,C0180,M0026,39181.44,WALLET,SUCCESS,2026-07-15 02:52:12.132338
T008447,C0118,M0005,19560.94,NET_BANKING,SUCCESS,2026-08-05 13:10:44.311624
T008448,C0474,M0025,34353.29,UPI,SUCCESS,2026-08-26 08:54:35.370475
T008449,C0282,M0013,7507.32,NET_BANKING,FAILED,2026-08-16 18:31:27.223510
T008450,C0262,M0044,29719.7,NET_BANKING,PENDING,2026-08-01 01:46:26.567070
T008451,C0460,M0016,46010.12,NET_BANKING,PENDING,2026-07-12 17:41:53.765854
T008452,C0245,M0007,34270.61,CARD,SUCCESS,2026-06-24 06:53:09.943091
T008453,C0047,M0043,2371.29,CARD,SUCCESS,2026-07-16 05:38:09.129526
T008454,C0294,M0026,21455.97,NET_BANKING,SUCCESS,2026-07-29 18:51:18.296687
T008455,C0261,M0024,3464.33,WALLET,SUCCESS,2026-08-24 20:11:45.449075
T008456,C0229,M0016,3173.07,NET_BANKING,SUCCESS,2026-08-31 10:17:01.529702
T008457,C0454,M0036,48890.41,WALLET,SUCCESS,2026-06-12 21:22:14.477983
T008458,C0393,M0047,42370.51,WALLET,SUCCESS,2026-08-30 12:34:24.316560
T008459,C0043,M0030,5587.03,UPI,SUCCESS,2026-07-05 17:30:50.844494
T008460,C0173,M0009,11466.95,CARD,SUCCESS,2026-07-02 01:46:08.400773
T008461,C0244,M0004,13541.16,WALLET,SUCCESS,2026-07-02 01:27:35.833060
T008462,C0021,M0033,42177.45,CARD,SUCCESS,2026-07-18 09:04:46.633653
T008463,C0332,M0027,22016.48,CARD,SUCCESS,2026-08-08 20:35:03.092697
T008464,C0194,M0030,37592.21,NET_BANKING,SUCCESS,2026-07-12 10:29:46.877277
T008465,C0433,M0003,37933.19,UPI,SUCCESS,2026-07-09 03:27:02.704700
T008466,C0385,M0010,37203.46,WALLET,SUCCESS,2026-08-17 06:48:47.683096
T008467,C0121,M0036,36402.46,WALLET,SUCCESS,2026-06-08 07:53:02.080297
T008468,C0143,M0006,34216.26,NET_BANKING,SUCCESS,2026-09-05 19:58:47.257906
T008469,C0131,M0048,23551.0,NET_BANKING,FAILED,2026-09-03 20:54:37.742849
T008470,C0158,M0040,20541.98,CARD,SUCCESS,2026-06-21 02:57:31.636321
T008471,C0497,M0038,5212.27,NET_BANKING,SUCCESS,2026-06-14 00:49:22.444078
T008472,C0456,M0030,16241.8,UPI,SUCCESS,2026-07-03 04:59:51.589274
T008473,C0105,M0010,32549.5,UPI,SUCCESS,2026-08-13 20:12:17.882698
T008474,C0281,M0041,7746.7,WALLET,SUCCESS,2026-07-17 16:28:46.097425
T008475,C0448,M0041,22724.5,CARD,SUCCESS,2026-08-01 17:19:59.929729
T008476,C0013,M0009,41195.29,CARD,PENDING,2026-08-10 14:03:55.675747
T008477,C0239,M0016,33764.21,NET_BANKING,SUCCESS,2026-07-11 21:35:22.744121
T008478,C0479,M0003,49877.32,UPI,SUCCESS,2026-08-23 08:45:54.930795
T008479,C0454,M0011,38210.27,WALLET,SUCCESS,2026-08-06 17:02:58.537821
T008480,C0447,M0010,42748.36,WALLET,SUCCESS,2026-09-05 16:03:31.153111
T008481,C0093,M0048,10003.57,UPI,SUCCESS,2026-07-24 14:34:18.757398
T008482,C0420,M0008,44380.8,WALLET,SUCCESS,2026-06-17 14:20:29.858553
T008483,C0108,M0036,30690.66,WALLET,SUCCESS,2026-07-30 05:14:04.561645
T008484,C0383,M0048,23726.34,WALLET,SUCCESS,2026-08-12 02:08:53.704377
T008485,C0401,M0043,13028.44,UPI,SUCCESS,2026-07-24 01:55:39.935768
T008486,C0015,M0045,47885.78,UPI,SUCCESS,2026-07-10 12:06:09.804980
T008487,C0092,M0019,39553.53,CARD,FAILED,2026-07-22 09:41:31.871588
T008488,C0098,M0032,37701.74,NET_BANKING,SUCCESS,2026-08-12 17:11:21.651683
T008489,C0069,M0012,3683.66,WALLET,SUCCESS,2026-08-07 13:01:45.503660
T008490,C0170,M0037,48058.27,CARD,SUCCESS,2026-06-28 17:54:25.964837
T008491,C0073,M0012,39147.06,WALLET,SUCCESS,2026-09-05 03:51:48.771629
T008492,C0232,M0037,30527.12,UPI,SUCCESS,2026-06-10 06:21:30.499595
T008493,C0029,M0040,23685.71,UPI,SUCCESS,2026-06-26 14:43:55.458072
T008494,C0195,M0020,26761.72,WALLET,SUCCESS,2026-07-22 10:04:31.528492
T008495,C0055,M0012,21784.39,UPI,SUCCESS,2026-06-28 09:25:14.384747
T008496,C0408,M0047,26218.28,WALLET,SUCCESS,2026-07-22 11:12:33.154942
T008497,C0089,M0041,10660.95,CARD,SUCCESS,2026-08-19 00:37:35.548344
T008498,C0003,M0024,1306.39,CARD,SUCCESS,2026-09-05 07:26:46.344556
T008499,C0316,M0047,31854.99,NET_BANKING,SUCCESS,2026-07-25 09:25:55.772822
T008500,C0353,M0012,10315.56,NET_BANKING,SUCCESS,2026-06-17 15:47:47.776139
T008501,C0391,M0027,37882.85,UPI,SUCCESS,2026-06-19 19:30:37.829263
T008502,C0451,M0001,5602.08,CARD,SUCCESS,2026-07-20 01:15:14.979375
T008503,C0389,M0023,28681.4,NET_BANKING,SUCCESS,2026-09-01 15:22:10.956303
T008504,C0213,M0034,20265.11,UPI,SUCCESS,2026-07-21 06:49:28.362013
T008505,C0385,M0003,40334.8,WALLET,SUCCESS,2026-08-11 00:42:39.496843
T008506,C0174,M0022,1950.44,NET_BANKING,SUCCESS,2026-07-21 22:25:15.944741
T008507,C0035,M0026,2050.68,UPI,FAILED,2026-08-02 04:22:46.496911
T008508,C0204,M0047,8703.74,NET_BANKING,FAILED,2026-09-05 14:47:04.797285
T008509,C0436,M0045,6095.84,CARD,SUCCESS,2026-07-15 12:59:27.099231
T008510,C0368,M0034,28173.28,UPI,SUCCESS,2026-06-20 17:04:24.290726
T008511,C0372,M0022,27043.08,CARD,SUCCESS,2026-06-13 02:21:15.229175
T008512,C0455,M0008,33907.29,NET_BANKING,SUCCESS,2026-09-03 23:54:11.831384
T008513,C0418,M0007,19536.48,UPI,SUCCESS,2026-07-04 17:47:05.003779
T008514,C0247,M0035,11221.35,CARD,SUCCESS,2026-06-27 14:05:21.217915
T008515,C0383,M0049,32652.05,CARD,SUCCESS,2026-07-23 04:07:19.289741
